municipio,ano,NDVI_mean,NDVI_max,EVI_mean,EVI_max,precip_total,temp_mean,temp_max,srad_mean,etp_total,cod_ibge7,rendimento_kg_ha
Xinguara,2019,0.7044916498127661,0.8542311915997473,0.51429152164929,0.6887227497459342,1462.10058802724,25.655432157861092,29.365916202327963,17.287098495961068,1168.0669610980115,1508407,3600.0
Abel Figueiredo,2020,0.6836270522341044,0.8672545054570335,0.5123710092733973,0.7117100213750609,2079.0319864246,26.183336251305168,30.037010167921537,17.175413549172266,1611.0881457338112,1500131,3200.0
Agua Azul Do Norte,2020,0.6899748122528524,0.8794641410488778,0.48417919064880305,0.6749570826854967,1581.1963606557686,25.41705050414584,29.31209426517401,17.889690487684792,1344.6761992674035,1500347,4600.0
Altamira,2020,0.6705598457801601,0.9009647581622792,0.46585954295224136,0.7175451112098612,1962.8830666348153,25.28665934459406,29.424850072678087,16.482190366222458,2519.386520441087,1500602,3600.0
Belterra,2020,0.4726204331182808,0.7219750279664728,0.3386799392126876,0.5673430980045788,1922.8635762071506,26.49603154680808,29.165515540523554,16.234169827370877,1317.2620651727846,1501451,3000.0
Brejo Grande Do Araguaia,2020,0.652513553351194,0.8399260171825067,0.47660545724928716,0.6720466267254991,1787.233825092472,26.380990356672292,30.079996385869535,17.33737655104046,1462.1081265899588,1501758,3180.0
Conceicao Do Araguaia,2020,0.7136666511243756,0.8333495663022437,0.4812772254358721,0.6235052425599231,1638.8877315987977,26.548544964424504,30.537967639100966,18.247327308170153,1357.8471390564225,1502707,3000.0
Cumaru Do Norte,2020,0.7625170052262037,0.8854407841456332,0.5382154407643692,0.7048561085037389,1682.1173164257748,25.02512302045177,29.226432177565044,17.954229423228192,2073.8551572981587,1502764,3000.0
Dom Eliseu,2020,0.626017649083342,0.8929597051652014,0.45274582595555246,0.7415988712696312,1943.3971160008157,26.004033374748303,30.352629560517673,16.57433997340438,2818.414765083332,1502939,3150.0
Floresta Do Araguaia,2020,0.6701755306603497,0.8278635907151818,0.46029231402273807,0.6225705949782478,1608.5928884581986,26.38808125040752,30.281197224002,17.938792289071756,1316.2960967582592,1503044,3000.0
Ipixuna Do Para,2020,0.6469866502769228,0.8902302383122996,0.4543072340592732,0.7087977658222347,2420.9297446315236,26.29005650407961,30.70888140113693,16.24176117320562,2853.247915548049,1503457,3200.0
Maraba,2020,0.6145555882049021,0.8750834114525645,0.43795614812870653,0.6779541236047746,1731.641956944002,25.70700626190488,29.610576377920612,16.878157628295355,1728.5107479015562,1504208,1895.0
Novo Progresso,2020,0.7075400310779213,0.8927569202867989,0.47523981983125274,0.6844468914081918,2106.5348735060743,24.81482201348352,29.026876454220293,16.626469889764525,2344.7920779067185,1505031,3300.0
Paragominas,2020,0.637277157631563,0.9009520256438955,0.44654362408538445,0.7157116633560235,2008.8020076938078,26.130282045666924,30.535233754254634,16.26927022433804,2910.984763680819,1505502,3150.0
Parauapebas,2020,0.6892747802519873,0.9125644307200732,0.4880036396701667,0.72167115785367,1542.7197524033402,25.004369203905664,28.9031705466841,17.140785512530673,1767.195637530579,1505536,2700.0
Pau D'arco,2020,0.7178875460091232,0.8614042923317635,0.4972714978980873,0.6608072521277879,1657.5842269394682,25.951466042690846,29.875592155033054,17.934636509465538,1268.9695590769497,1505551,3000.0
Placas,2020,0.6082497703432718,0.905431387377126,0.41934550694726264,0.6894960833751959,1840.5762164626638,25.426192795168827,29.484431905580777,16.022436921587317,2126.606127119443,1505650,2700.0
Redencao,2020,0.7267727402360924,0.8575326662658426,0.5138349487711766,0.6755871560842102,1733.5356178833108,25.972632805961986,29.95903051456764,18.052509719474678,1366.8095425013241,1506138,3000.0
Rio Maria,2020,0.698379923710648,0.8575383362468035,0.4912172960185079,0.6639179297071525,1585.1681878074455,26.003663434734367,29.850068648025072,17.902126114082716,1266.1819942183233,1506161,3400.0
Rondon Do Para,2020,0.6340872754478964,0.8784907740856662,0.45567985050992676,0.7004619045276814,2049.4749651130555,25.90446472769829,30.119496131810504,16.673885670420233,2305.332683620582,1506187,3200.0
Ruropolis,2020,0.6301887508702643,0.8962562406589509,0.4472629422164904,0.7059226786863817,1889.4445742839996,25.297547524066427,29.284837547340175,15.673066374921335,1934.155295478113,1506195,3300.0
Santa Maria Das Barreiras,2020,0.7214561366598569,0.8448995085883859,0.5009981169720444,0.6605344234995084,1718.5807722702698,25.999102110886202,30.092037085979833,18.230915482415003,1824.764681404665,1506583,3000.0
Santana Do Araguaia,2020,0.7421115372671548,0.8557853966743337,0.5126539307544564,0.6711758694191347,1632.600185902929,25.988731819752417,30.179374585145716,18.34150387564715,2150.5145395166205,1506708,3000.0
Santarem,2020,0.5518513264590508,0.8066197549044142,0.38378614817111467,0.6201840563787341,1860.0647608308764,26.3644882388965,29.48818603190352,16.2443478792615,1868.2689567215214,1506807,3300.0
Sao Felix Do Xingu,2020,0.7175173693776886,0.8980889295442415,0.5100083243794644,0.7247339684555417,1729.5160269916905,25.347996748084146,29.36442699744093,17.286483632816047,2209.4481938318863,1507300,2400.0
Sao Joao Do Araguaia,2020,0.606583241616808,0.8033096971195929,0.43104333787609467,0.6316068357956075,1923.356375120999,26.620406576251735,30.217356362775032,17.353503091744575,1376.4188412412138,1507508,2801.0
Tailandia,2020,0.649120001317053,0.8976195774443081,0.45056536392336594,0.6989663366655442,2327.299082645304,26.27548530787002,30.728731628214643,16.280727084066708,3008.0866234410278,1507953,2300.0
Trairao,2020,0.6528080578640841,0.9038933513212788,0.4393328588035313,0.6873326092405236,2060.957124467022,25.444786170345235,29.508814997664963,15.546691858550965,2153.610099812764,1508050,3000.0
Tucuma,2020,0.6838905134964519,0.8523369041278875,0.48372441505843833,0.6678278932255056,1730.6641360556544,25.606725089583215,29.574596705205085,17.62600350390773,1462.1209349767898,1508084,3600.0
Ulianopolis,2020,0.6149786719391429,0.8854596370123519,0.4402936825603952,0.7178410974750611,1843.7928065822896,26.204576187242957,30.509403924436725,16.514081578400067,2376.4976189334207,1508126,3150.0
Uruara,2020,0.6289565644883809,0.907039803617876,0.4464959831257246,0.7072134567184174,1813.7113504057002,25.485535170835977,29.610794348839754,16.028293064305846,2558.4386641579854,1508159,3000.0
Xinguara,2020,0.6764715656974108,0.8527715699275193,0.4829720398271143,0.6693761378511878,1566.435644264457,25.99676493177709,29.738229361612348,17.779728960609567,1258.9678389385545,1508407,3600.0
Abel Figueiredo,2021,0.7228737467539564,0.8669493433562473,0.5233271280386403,0.7024470445900515,1952.4809446353452,25.78021029461362,29.695891770217926,18.44722758632843,1614.964701801049,1500131,3000.0
Agua Azul Do Norte,2021,0.7045395020447993,0.8653156109294149,0.5026606424183742,0.690047215622332,1627.439171047468,24.986267707122288,28.913704592370426,18.138629149191427,1322.2157464833688,1500347,3375.0
Altamira,2021,0.6904878473300052,0.903568771222715,0.4636609167151048,0.6881879787955734,1894.8849218279995,24.95189540682868,29.230175791772698,16.962314210515114,2672.836322671677,1500602,3600.0
Belterra,2021,0.4586066352808517,0.7134897742929786,0.3237517582709993,0.5592555607706999,1703.0267222714529,26.05939829748406,28.73427285850515,16.1056574059319,1246.572441395624,1501451,3200.0
Brejo Grande Do Araguaia,2021,0.6753766356278618,0.8413837783380286,0.4773701780553316,0.6504052685149032,1664.4585958776522,26.05782877516828,29.81816408391255,18.57861410331198,1481.226222860796,1501758,3180.0
Conceicao Do Araguaia,2021,0.6992693007641562,0.8248285561597591,0.45430614127062474,0.610388131167444,1336.1338193736713,26.343813126166957,30.448804021659488,18.8098807463977,1410.4998774049016,1502707,2408.0
Cumaru Do Norte,2021,0.7454289591508322,0.8873809903389277,0.5137505111813137,0.6996253907754658,1633.0614783750148,24.763532265883825,29.093377618292504,18.29804107138449,2209.246312657325,1502764,2100.0
Dom Eliseu,2021,0.6355289846619966,0.8845272817036011,0.46387106139857576,0.7345071939627842,2027.8199398402542,25.541329303931,29.924095504990955,17.81302493764863,2714.223183795167,1502939,3180.0
Floresta Do Araguaia,2021,0.6777536702632232,0.8128452960662219,0.4558869755703652,0.6088721469655988,1319.4174820944968,26.164557039838726,30.117851521550474,18.625944284091613,1362.9660073992618,1503044,1892.0
Ipixuna Do Para,2021,0.6775443904203062,0.8917040079387515,0.46534014798836576,0.6895264133711287,2193.33203114303,25.957114011144224,30.471429524521852,17.574365745071823,2791.9168439167133,1503457,3180.0
Maraba,2021,0.6525279979253971,0.8694080226982657,0.47160231874330405,0.6916213962276139,1745.4424158527795,25.297146129036665,29.24575583156396,17.366331914744126,1711.4577610052595,1504208,3101.0
Novo Progresso,2021,0.7217193319265955,0.8887396495366989,0.47350515332659415,0.6595377720356274,1847.6464799348998,24.56404962513988,28.935597467903552,17.137422721396725,2580.642994477265,1505031,3300.0
Paragominas,2021,0.6690897608489005,0.9011934668547941,0.45950997713209774,0.7022152920735021,1916.5721288739885,25.77878761445699,30.24624232762711,17.510875313549157,2863.089738604252,1505502,3180.0
Parauapebas,2021,0.7186145004335319,0.9049077009342397,0.5200144627631497,0.7502822398946868,1649.5806852053556,24.612136868847866,28.546234721715198,17.299545555507,1749.1576422287426,1505536,2700.0
Pau D'arco,2021,0.705012662955551,0.8505510257518287,0.4823627830443323,0.6608405277399559,1455.1823896829442,25.761956591733835,29.73239472712835,18.473145786494957,1313.7438317360434,1505551,1893.0
Placas,2021,0.614245674499977,0.8946453266850508,0.4199199104506846,0.6644522084408786,1829.0486012098686,25.049972105326955,29.131081514491697,16.210883255920066,2212.656714768373,1505650,2700.0
Redencao,2021,0.702141285919827,0.8504523180976553,0.4835170025205011,0.6612434346099249,1483.7080952406634,25.761222364688532,29.84845744821906,18.55294411534222,1427.0853132773668,1506138,1892.0
Rio Maria,2021,0.6975612416765121,0.8450758106130695,0.4933028271607596,0.6620201133788942,1480.1021698910195,25.727965674682498,29.617175535396722,18.46649572212796,1295.4913423035239,1506161,3334.0
Rondon Do Para,2021,0.6787427603592048,0.8787851962642066,0.48877694048537323,0.7089887912391418,2116.0836006552,25.520960606029327,29.775734883350577,17.786375547615712,2264.659238053625,1506187,3120.0
Ruropolis,2021,0.6408348969786712,0.8922084529912776,0.4408939321483173,0.6784845559274096,1845.1996411220207,24.986109437677158,29.091371011229025,16.19762107535001,2065.4439886965793,1506195,3300.0
Santa Maria Das Barreiras,2021,0.7127702073744908,0.8419677505244497,0.48126217233812607,0.6464586073187218,1573.4044896526932,25.7597272307621,30.00567210595656,18.596729426407563,1937.2031345126243,1506583,2957.0
Santana Do Araguaia,2021,0.7221588914249386,0.8492209339899401,0.5003753350152659,0.677878984321509,1515.2614993339992,25.783718642838544,30.192871660386896,18.79361719383394,2363.549276875896,1506708,2256.0
Santarem,2021,0.5479214148866701,0.8093525137761548,0.3723328575840382,0.608696686755683,1778.7658018919199,25.934582256310783,29.06115064674931,16.140638670920886,1816.8301320114556,1506807,3200.0
Sao Felix Do Xingu,2021,0.7248532638907794,0.8966876895631064,0.5002089605690975,0.7074397330497779,1862.4202371486329,25.005390035729654,29.17512433207854,17.691437222479884,2287.196788801843,1507300,3900.0
Sao Joao Do Araguaia,2021,0.6401774464469252,0.7960946820955924,0.4466751290115487,0.6145427090128873,1854.3671187241844,26.27598232357864,29.94913340740479,18.53903292154768,1387.629331746863,1507508,2801.0
Tailandia,2021,0.6966910994948186,0.8933131651976554,0.4867900867127956,0.7052795818536571,2319.1552131692292,26.020648087316616,30.568134419772473,17.597039626352082,3094.353729217019,1507953,2054.0
Trairao,2021,0.6618321185398389,0.8954980566220658,0.4410525901960532,0.6659809428922063,1855.3877041911219,25.23131014149822,29.485879942560423,16.3938203800609,2432.392005947975,1508050,3000.0
Tucuma,2021,0.6946646267875773,0.842339973809881,0.4864753298230099,0.6461802586694222,1805.752759166222,25.19196140910811,29.261862777770048,17.859601961339955,1456.006596789075,1508084,3600.0
Ulianopolis,2021,0.6591397343401908,0.8830694746556806,0.4703181025966049,0.7012726276597935,1992.233112822459,25.714535746186336,30.008508768231998,17.71293386565528,2246.9128819504067,1508126,3180.0
Uruara,2021,0.6019303319985692,0.9012696841303599,0.41931632043030065,0.6787392242660443,1855.743750129917,25.050591544620943,29.074308785684558,15.774736626164895,2516.9596794175923,1508159,3000.0
Xinguara,2021,0.6944157096470421,0.842474343944692,0.5025527854006873,0.6684901989952828,1504.9008580508541,25.677622641929208,29.501578215616792,18.360392159380915,1277.7469944275908,1508407,3600.0
Abel Figueiredo,2022,0.6737063630332154,0.8746801598709301,0.4997239587967664,0.715604139799842,1969.2176290371253,25.601493415076014,29.490659946299655,17.729609854430603,1517.7772842695658,1500131,3100.0
Agua Azul Do Norte,2022,0.7004012010034293,0.8794779037582778,0.4838645011813137,0.6776768191804168,1502.9459828868994,24.86676066122909,28.785771654074217,17.533695461693842,1272.8324633123862,1500347,3375.0
Altamira,2022,0.6510586963011528,0.89773228234578,0.44871784352146005,0.7089024230231596,1948.8790730103476,24.861963182192426,29.063174397249895,16.475553508212112,2572.7861000949047,1500602,3400.0
Belterra,2022,0.44786771230422895,0.7159583675351552,0.318455335135127,0.5744359378456474,2251.9854314063923,25.86194297733012,28.499499718633956,15.453673201427083,1171.4649098911434,1501451,3500.0
Brejo Grande Do Araguaia,2022,0.6064395126337639,0.8406908654208624,0.43538474432942753,0.6475331854405673,1569.1987631080842,25.895178771706046,29.603235296892265,17.787969686664702,1403.5648984369466,1501758,3180.0
Conceicao Do Araguaia,2022,0.683033087932973,0.8410273701580965,0.44879942628677044,0.6221423501176013,1512.1296776750125,26.10105477413886,30.155208950119047,18.185961025050574,1339.7455356610485,1502707,2100.0
Cumaru Do Norte,2022,0.7191682158561382,0.887555334435283,0.48997560759821557,0.6821058462902939,1618.427789824299,24.52917525156007,28.78963820417962,17.444879272753507,2062.4025392247895,1502764,2556.0
Dom Eliseu,2022,0.6385923077149281,0.8998829198877567,0.46380949209151445,0.7277472677258126,1960.3238165313212,25.38568196804238,29.690078299724288,17.21105281856897,2489.2426243681616,1502939,3142.0
Floresta Do Araguaia,2022,0.6612601269469522,0.8357710337820757,0.43734901676066174,0.6122004531658995,1531.0039420908088,25.939727455396806,29.892651161689383,18.04984139709166,1299.3192391645152,1503044,2100.0
Ipixuna Do Para,2022,0.6636960409099542,0.8939572965025796,0.4572430794277442,0.6867823224496805,2238.822373419301,25.778761377872137,30.17303440062771,16.188813302244267,2566.1793421430907,1503457,3160.0
Maraba,2022,0.596844822375524,0.8701010278724228,0.42668596710861256,0.6770583554583868,1583.271560978863,25.156764812476755,29.001341027837874,16.75534745169297,1619.1870089099493,1504208,3101.0
Novo Progresso,2022,0.6960511597722483,0.8849927982455165,0.47323484873796223,0.6893394520418198,1859.5294216856485,24.432774958713004,28.699402152908146,16.49782290726294,2501.3653069536995,1505031,3300.0
Paragominas,2022,0.6503453391141697,0.9017101233364299,0.45450280998448134,0.7111459875065843,1934.325778533442,25.67017092257519,30.049530492852327,16.472017085656084,2696.277296903948,1505502,3120.0
Pau D'arco,2022,0.716158740478054,0.8675098932972138,0.4728148038849809,0.6417293707391463,1557.6375677904907,25.47960137617447,29.399862399129233,17.625965132175015,1232.2769825911835,1505551,1893.0
Placas,2022,0.6055053678493846,0.9034203834673636,0.4188876443785148,0.709594184616773,1969.5200646795404,24.896039422593315,28.9218288936121,15.731099310736562,2041.6094294910947,1505650,2700.0
Redencao,2022,0.7035062486421259,0.8574757448191801,0.4873249617603249,0.6580134781348801,1580.1752387005145,25.485507218486177,29.521316973575146,17.689197453328003,1332.204809284672,1506138,2100.0
Rio Maria,2022,0.6968715070064758,0.8654352901838959,0.4767195135651863,0.6531303691164477,1505.305240395346,25.519534408878776,29.39111313811156,17.81367209534919,1235.53830804687,1506161,3334.0
Rondon Do Para,2022,0.6569023063537304,0.8843746238788066,0.4747039720716268,0.7036558319098354,2217.1884382456487,25.31582392000789,29.502646188202178,17.166091228644213,2067.697228340262,1506187,3150.0
Ruropolis,2022,0.6446536950599905,0.9013454066464411,0.44119115576589213,0.708312559372307,1888.7015374571417,24.872489365762526,28.940196367808134,15.718056654328498,1932.4172384795534,1506195,3200.0
Santa Maria Das Barreiras,2022,0.6933450217528093,0.8493544048246394,0.46770866517211884,0.6464059479441198,1554.281950287801,25.486621717557476,29.639805942620256,17.87206130098181,1802.1416137468116,1506583,2400.0
Santana Do Araguaia,2022,0.7085692044363998,0.8617840367346078,0.4716787416160646,0.6633344183863586,1616.4483433458945,25.423935150553085,29.66448488928845,17.894284112075894,2116.049903762473,1506708,3000.0
Santarem,2022,0.533352472959009,0.8013752625760528,0.36584776281031595,0.623690731962487,2195.2038597265137,25.73685607084181,28.799136400573985,15.433762713576895,1655.6882165074696,1506807,3500.0
Sao Felix Do Xingu,2022,0.6888790968608958,0.8981701081670092,0.4731836317091159,0.6998911893589757,1737.2617481574116,24.864301623362195,28.972487491763186,17.061755933154902,2183.313198267208,1507300,3900.0
Sao Joao Do Araguaia,2022,0.574589446367648,0.8000388797580082,0.40668707193889075,0.6095262902019104,1754.4385192315194,26.092159828568956,29.67784610692449,17.76471991832962,1310.8546060380816,1507508,2801.0
Tailandia,2022,0.6251378894276094,0.899684320385321,0.435307401081002,0.6852548905970224,2527.7227557298606,25.73776027119913,30.14272030210772,16.232493968212278,2706.0532790432962,1507953,2700.0
Trairao,2022,0.6572254390954281,0.894812906857498,0.44341633941551795,0.6920129058098009,2045.1527278913136,25.12132460504394,29.339351099606283,15.98671582653679,2302.5205278221783,1508050,3000.0
Tucuma,2022,0.6431957125782544,0.8551640658607952,0.4473143162744911,0.6425341446774835,1644.7579757232088,25.081351609677043,29.100692470138775,17.37560166684912,1410.6841378640183,1508084,3600.0
Ulianopolis,2022,0.6440574779251357,0.8925576187247798,0.4659863990745184,0.7190684980024273,1787.3814806552116,25.698522844497738,29.938954040455975,17.041941510340077,2190.983716061459,1508126,3145.0
Uruara,2022,0.5726094695916708,0.9005171739697513,0.4081336624988071,0.7109303919346893,2245.4787891619803,24.860808453254545,28.847343646289975,15.255112518988346,2276.7869665848402,1508159,3000.0
Xinguara,2022,0.6846759488239198,0.8661802209316359,0.48244643853287533,0.6671315557262086,1503.9801588171392,25.50570091310755,29.296406982743385,17.861797266275833,1226.9036547382543,1508407,3600.0
Abel Figueiredo,2023,0.6710319368411054,0.8720972061264637,0.4969706546969689,0.7197775178645129,1699.3098981245714,25.507967768344983,29.410573466947344,17.869632629863744,1528.6398055661066,1500131,3067.0
Agua Azul Do Norte,2023,0.7470534833379666,0.8804457769605412,0.5170413501277602,0.7048491425304548,1630.2009706775525,24.734913324098688,28.558678308849753,17.73208113512719,1262.0269614422148,1500347,3333.0
Altamira,2023,0.6835323664053007,0.8996532300316639,0.4679768701109063,0.7163520008303166,1843.5204622126416,24.8782589093517,29.163483127720557,16.976642537793484,2678.0869062222273,1500602,3533.0
Belterra,2023,0.4669324355595294,0.7100690488324413,0.3334319346756701,0.5725362350687295,1671.4589970343914,26.064615440024827,28.826632125566828,16.586056181404935,1324.0986345757578,1501451,3500.0
Brejo Grande Do Araguaia,2023,0.671477350802904,0.8684098769680184,0.46457308038462425,0.6686817834087555,1687.149788941393,25.809101566497972,29.485969417542698,18.080331125292442,1420.8158641190935,1501758,3180.0
Breu Branco,2023,0.593254407921859,0.8273658193395597,0.4262003203650326,0.6542556458594379,2070.1262770568997,26.143271854325214,29.87162790051915,16.893903234692225,1344.5104559256679,1501782,3300.0
Conceicao Do Araguaia,2023,0.7148402935443019,0.8350596734538217,0.4694338735648191,0.6295439285641877,1677.184836988766,26.080937277222603,30.08660866057613,18.511024858207414,1342.2356900630834,1502707,2355.0
Cumaru Do Norte,2023,0.764852909250091,0.8871255704237633,0.5338107311878022,0.7147283160134643,1488.0172337713084,24.4274119518418,28.704547505814926,17.753085082741087,1995.684324273701,1502764,3200.0
Dom Eliseu,2023,0.6292649039644909,0.8952056859516692,0.45412304151184196,0.7307529842225219,1767.0284506637697,25.326886939276108,29.62913577155117,17.317080953197177,2544.597187717422,1502939,3100.0
Floresta Do Araguaia,2023,0.695087376506072,0.8276897364990166,0.46120929818147327,0.6177435693578212,1667.1967455402432,25.857164278405744,29.748271959462517,18.288794580398594,1293.5375706089699,1503044,3200.0
Ipixuna Do Para,2023,0.6670989448624804,0.884798774936028,0.47114878572141733,0.6969779724804499,2147.2786067157786,25.874188313386593,30.296605427119637,17.123051557542112,2803.31792604368,1503457,3100.0
Maraba,2023,0.6830117801582549,0.880895064167154,0.47745274241983204,0.6959308951866234,1544.5633132801102,25.087220333100863,28.980451189010108,17.00379467006864,1643.132007201672,1504208,3101.0
Novo Progresso,2023,0.7458002882154082,0.8881208414279256,0.49677871269013096,0.6929834136904884,1923.0592632500486,24.49731239985073,28.91646687085357,17.172726891851635,2599.449537108764,1505031,3200.0
Paragominas,2023,0.658179441896269,0.8945525213366072,0.46979902117871725,0.7222313521407387,1963.7711789848627,25.68128559600654,30.06179900413775,17.20141045787742,2830.3869181507903,1505502,3115.0
Pau D'arco,2023,0.7464393754099375,0.861510513436269,0.4858778960715616,0.6349141665795348,1598.496272656976,25.39778481621451,29.263503501202198,17.92763967151812,1227.013706097039,1505551,3200.0
Placas,2023,0.6170078856241784,0.8988064918738784,0.427435431471091,0.6907081571745287,1604.7937645043905,25.06987594647602,29.282695587053,16.66835982713882,2338.819855714987,1505650,2700.0
Redencao,2023,0.7345869561169605,0.8521656107509304,0.498994779108858,0.6602520947062891,1609.3266213274703,25.44651156635109,29.46541955012407,17.996836765884762,1329.0555773115043,1506138,3200.0
Rio Maria,2023,0.736389188387184,0.8523262362651856,0.5095699148748861,0.6761061300115074,1606.600360745094,25.425720097564703,29.233483194298376,18.050300986092253,1225.8567503713493,1506161,3356.0
Rondon Do Para,2023,0.6539245963975446,0.8907587247620685,0.4664266932098671,0.7190859763805981,1826.0092482878242,25.247501232878662,29.45652540820224,17.259911689424786,2107.471682487367,1506187,3360.0
Ruropolis,2023,0.6733204131876057,0.911648221332469,0.4506087866306401,0.6888179706266024,1726.980669416154,25.07827424062567,29.279701260781952,16.68715780513999,2273.533220954646,1506195,3200.0
Santa Maria Das Barreiras,2023,0.7217873305242655,0.8534440798947897,0.48944932686460196,0.6596839195499389,1536.3438940799585,25.431411668270474,29.613824585780502,18.19042968771832,1770.5907260680322,1506583,3000.0
Santana Do Araguaia,2023,0.7387485216510634,0.8684960158054797,0.5026951099525062,0.6957276877898256,1451.4444493742967,25.36701216172917,29.631081096927637,18.239927691660398,2076.5046387977077,1506708,2777.0
Santarem,2023,0.5683179129064783,0.807309651876033,0.3911377151721492,0.6305681242794465,1680.7682017573914,25.939407117685416,29.151016261328646,16.65267594002002,1930.9272435785147,1506807,3500.0
Sao Felix Do Xingu,2023,0.7334921719495042,0.898548957444797,0.5116685381402787,0.7259682685138402,1741.4780887510103,24.803994925505155,28.898130824655567,17.345939844750916,2186.3269891000646,1507300,3875.0
Sao Joao Do Araguaia,2023,0.6285965306969367,0.8115588462769617,0.43173173204750614,0.6258276152440557,1642.1877487811457,26.027949896087378,29.620059600102042,18.002591145700947,1330.8918854538013,1507508,2801.0
Tailandia,2023,0.6700647316366148,0.9002621381322597,0.47469824047980463,0.7172188512762918,2327.6399879341875,25.88628416609755,30.364396965085835,17.231908832135062,2992.599570268916,1507953,3000.0
Trairao,2023,0.6646807067806796,0.9052504933012117,0.4424677685162921,0.6959152498106738,1892.5959381112618,25.37833729700198,29.64948510627156,16.879517221225925,2660.258592272959,1508050,3000.0
Tucuma,2023,0.7150091929664971,0.8513966497179426,0.5002149885146867,0.6673113431346829,1755.756655795711,24.986392154064106,28.966799685183467,17.430067581070794,1398.0069339609445,1508084,3600.0
Ulianopolis,2023,0.6252372640800989,0.878729066578108,0.4590098877162585,0.7228409939547529,1789.3210993945988,25.597264248103244,29.79890753232898,17.32931852632776,2195.095206081555,1508126,3100.0
Uruara,2023,0.5870837178462027,0.88692763435828,0.42404281911316893,0.7099385642601665,1884.6983419042404,24.949334099796104,29.11446596195095,16.10612826083679,2554.647985876518,1508159,3000.0
Xinguara,2023,0.7207806898321847,0.8574124449105087,0.5070746948155462,0.6879822009143785,1642.5939706053493,25.397582807357935,29.113181146850405,17.976045110407032,1217.0087073017185,1508407,3600.0
